"Eu me lembro agora. Lembro-me de tudo.","I remember now. I remember everything.","Ahora me acuerdo. Lo recuerdo todo."
"Costumávamos ser humanos. Humanos normais.","We used to be humans. Normal humans.","Fuimos humanos. Humanos convencionales."
"Apenas um monte de crianças humanas comuns como você veria em qualquer lugar.","Just a bunch of regular human kids like you'd see anywhere.","Unos chicos humanos como otros cualesquiera."
"E então... nós viemos aqui.","And then...we came here.","Y entonces... llegamos aquí."
"Eles queriam nos transformar em armas...","They wanted to turn us into weapons...","Quisieron convertirnos en armas..."
"Então eles usaram a magia para realizar experimentos terríveis em nós.","So they used magic to perform terrible experiments on us.","Y se sirvieron de la magia para realizar experimentos horribles con nosotros."
"Eventualmente, eles conseguiram. Eles conseguiram criar uma arma ""perfeita"".","Eventually they succeeded. They managed to create a ""perfect"" weapon.","Y lo consiguieron. Lograron crear un arma ""perfecta""."
"O nome dessa arma era o número 6.","The name of that weapon was Number 6.","Esa arma se llamaba Número 6."
"Mas logo eles perderam o controle do número 6 e o experimento foi considerado uma falha.","But soon they lost control of Number 6, and the experiment was deemed a failure.","Pero no tardaron en perder el control sobre Número 6 y el experimento fue catalogado como un fracaso."
"Eles tiveram que criar uma arma que pudesse petrificar o número 6 e selar ela.","They had to create a weapon that could petrify Number 6 and seal it away.","Tuvieron que crear un arma capaz de convertir en piedra a Número 6 para dejarlo encerrado."
"Então eles me criaram. Eu sou o número 7.","So they created me. I'm Number 7.","Y me crearon a mí. Soy Número 7."
"Eu sou... eu sou uma arma."," I'm...I'm a weapon.","Yo... soy un arma."
"Arma ou não-arma, você ainda é Emil para nós.","Weapon or no weapon, you're still Emil to us.","Ya, pero para nosotros solo sigues siendo Emil."
"Obrigado.","Thank you.","Gracias."
