"0","2","26","4294967295","2.5","3.5","2.5","3.5","","","","Espere!"
"","","","","27","28.2","27","28.2","","","","Irmão..."
"","","","","30.5","31.3","30.5","31.3","","","","Yonah..."
"","","","","40.1","41","40.1","41","","","","Huh?"
"","","","","46","48.2","46","48.2","","","1","Yonah..."
"","","","","50","58.8","50","58.5","","","","Por favor, apenas... apenas pare. Eu não... quero mais fazer isso."
"","","","","59.3","66.5","59.5","65","","","","Eu não preciso do corpo de outra pessoa. Eu não quero isso."
"","","","","66.8","69.7","66.8","69.7","","","1","Alguém? Não, Yonah! Eles eram nossos para começar!"
"","","","","69.7","75.3","69.7","75","","","","Há outra garota dentro deste corpo. Eu posso ouvi-la."
"","","","","76","81.7","76.5","82","","","","Ela não para de chorar. Ela diz que quer ver seu irmão."
"","","","","82","83.6","82.3","83.6","","","","Yonah está possuído!?"
"","","","","84.5","89.8","85","89.8","","","","Essa garota também ama seu irmão. Tanto quanto eu."
"","","","","90.5","97","90.5","96","","","","Não está certo, sabe? Não está certo que ela não possa vê-lo."
"","","","","97.3","105","97.3","105","","","1","Yonah, pare. Por favor..."
"","","","","115","118","115.5","118","","","","É você... não é?"
"","","","","124","130","124.5","130","","","","Sim. Sou eu. Vamos para casa."
"","","","","146.5","149.7","146.5","149.7","","","1","Pare! Escute-me! Yonah, por favor!"
"","","","","165","178","167","177","","","","Eu... sinto muito. Eu só... eu não sei o que... Eu sinto muito."
"","","","","179","189.6","179","189","","","","Não importa mais, apenas saiba disso...eu te amo."
"","","","","200.3","203.2","201","203.2","","","","Depressa! A sombra que a possuía se foi!"
"","","","","204.8","210.3","204.8","210.3","","","1","Não...NÃÃÃÃÃÃO!"
""
