"0","2","26","4294967295","8.4","10.4","8.4","10.4","","","","Emil? Me escute."
"","","","","14.9","17.5","15.1","17","","","","O que é isso, Kainé?"
"","","","","22","27","22.1","26.5","","","","Seus olhos não são um pecado. Nunca tenha vergonha deles."
"","","","","27.75","29.8","27.75","29.8","","","","Eles são uma parte vital de você."
"","","","","30","33","30","33","","","","Você entende?"
"","","","","48.5","53","48.5","53","","","","O que é isso? Uma sombra!? Como você...?"
"","","","","54","56.8","54.1","56.5","","","","Este braço é uma arma amaldiçoada."
"","","","","57.2","61.3","57.5","61.8","","","","Eu pensei que só precisaria disso até que tivesse me vingado."
"","","","","62","69","62.3","69","","","","Uma vez que isso aconteceu, imaginei que tudo acabava."
"","","","","70.4","74.3","70.7","74.3","","","","Mas há uma razão pela qual estou viva - que meu braço está vivo."
"","","","","74.4","77","74.6","77","","","","E há uma razão para seus olhos também."
"","","","","78.2","79.2","78.5","79.2","","","","Kainé..."
"","","","","81.2","85.7","81.6","85","","","","Mas ouça. Se essa Sombra alguma vez..."
"","","","","101.7","103","101.7","103","","","","Não..."
""
